Coreid,Record_basis,Order,Family,Genus,Species,type,year,month,Day,State,longitude,latitude,altitude,presence,mean.spring.temp,mean.winter.temp,mean.temp,precip.spring,precip.total,temp.var,precip.var,Domain,Bio,Climate_zone,date,julian,mean.T,mean.P,T_anm,P_anm,Region,BIO4,BIO7,BIO10,BIO11,BIO15,BIO16,BIO17,Probability
22995122,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,19,Maryland,-76.884,39.042,53,1,10.363,2.405,12.703,330.652,1177.102,9.391,60.809,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/19,109,12.499,1093.941,0.204,1.076,medium,9.391,24.523,24.295,1.355,60.809,524.714,95.913,0.43543
22995130,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,14,Maryland,-76.828,39.02,48,1,10.25,2.387,12.636,334.545,1111.014,9.424,56.16,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/14,104,12.549,1098.193,0.087,1.012,medium,9.424,24.603,24.251,1.248,56.16,457.405,97.553,0.4182
22995143,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,14,Maryland,-76.833,39.025,46,1,10.298,2.277,12.592,332.291,1168.746,9.404,58.135,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/14,104,12.502,1102.956,0.09,1.06,medium,9.404,24.591,24.189,1.2,58.135,507.925,100.822,0.4182
22995179,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,14,Maryland,-76.842,39.013,48,1,10.25,2.387,12.636,334.545,1111.014,9.424,56.16,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/14,104,12.549,1098.193,0.087,1.012,medium,9.424,24.603,24.251,1.248,56.16,457.405,97.553,0.4182
22995190,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,14,Maryland,-76.834,39.013,47,1,10.25,2.387,12.636,334.545,1111.014,9.424,56.16,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/14,104,12.549,1098.193,0.087,1.012,medium,9.424,24.603,24.251,1.248,56.16,457.405,97.553,0.4182
22995310,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,14,Maryland,-76.878,39.026,36,1,10.363,2.405,12.703,330.652,1177.102,9.391,60.809,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/14,104,12.499,1093.941,0.204,1.076,medium,9.391,24.523,24.295,1.355,60.809,524.714,95.913,0.43543
22995776,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,26,Maryland,-77.169,38.967,31,1,10.887,3.427,13.52,381.624,1183.725,9.389,65.683,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/26,116,13.318,1098.378,0.202,1.078,low,9.389,24.331,25.073,2.353,65.683,539.554,101.513,0.45951
22996662,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,14,Maryland,-76.86,39.032,50,1,10.363,2.405,12.703,330.652,1177.102,9.391,60.809,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/14,104,12.499,1093.941,0.204,1.076,medium,9.391,24.523,24.295,1.355,60.809,524.714,95.913,0.43543
22996680,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,14,Maryland,-76.882,39.036,57,1,10.363,2.405,12.703,330.652,1177.102,9.391,60.809,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/14,104,12.499,1093.941,0.204,1.076,medium,9.391,24.523,24.295,1.355,60.809,524.714,95.913,0.43543
23035686,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2008,4,22,South Carolina,-81.512,34.346,150,1,15.972,7.454,16.646,248.831,1041.106,7.845,47.132,Mid Atlantic,Mixed-Humid,Mixed-warm,2008/4/22,113,16.833,1162.313,-0.187,0.896,low,7.845,21.906,26.716,7.909,47.132,410.576,107.551,0.4392
23035736,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2008,4,22,South Carolina,-82.849,34.694,206,1,16.077,7.723,16.856,266.166,949.354,7.827,69.914,Mid Atlantic,Mixed-Humid,Mixed-warm,2008/4/22,113,16.536,1332.426,0.32,0.713,low,7.827,21.272,26.852,7.868,69.914,449.285,59.522,0.44325
23035797,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2008,4,22,South Carolina,-80.336,34.355,79,1,16.086,7.678,16.785,229.427,1247.996,7.556,43.796,Mid Atlantic,Mixed-Humid,Mixed-warm,2008/4/22,113,16.919,1166.713,-0.134,1.07,low,7.556,21.196,26.47,8.249,43.796,478.869,207.624,0.39704
23035845,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2008,4,23,South Carolina,-80.296,34.48,108,1,15.836,7.479,16.594,233.53,1119.467,7.576,40.152,Mid Atlantic,Mixed-Humid,Mixed-warm,2008/4/23,114,16.752,1169.267,-0.158,0.957,low,7.576,21.412,26.336,8.066,40.152,440.195,161.412,0.39704
23039272,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2009,3,24,South Carolina,-80.217,34.507,136,1,16.257,4.753,16.467,301.915,1124.658,8.006,65.277,Mid Atlantic,Mixed-Humid,Mixed-warm,2009/3/24,83,16.846,1182.257,-0.379,0.951,low,8.006,21.092,26.175,6.301,65.277,530.298,92.627,0.39704
23039309,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2009,3,23,South Carolina,-79.986,34.597,49,1,16.285,4.677,16.416,280.581,1066.444,8.055,43.825,Mid Atlantic,Mixed-Humid,Mixed-warm,2009/3/23,82,16.79,1194.945,-0.374,0.892,low,8.055,21.257,26.186,6.195,43.825,403.618,126.553,0.39656
23039505,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2009,3,24,South Carolina,-80.247,34.604,131,1,16.203,4.728,16.458,284.881,1041.873,8.037,51.124,Mid Atlantic,Mixed-Humid,Mixed-warm,2009/3/24,83,16.817,1178.181,-0.359,0.884,low,8.037,21.211,26.235,6.263,51.124,432.61,121.818,0.39656
23040954,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2009,4,28,West Virginia,-79.461,38.86,735,1,8.563,-4.353,8.443,294.407,1038.185,8.403,41.68,Northeast,Cold,Cold,2009/4/28,118,8.945,1077.161,-0.502,0.964,low,8.403,24.009,18.068,-2.996,41.68,376.594,122.638,0.44254
23041395,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2009,4,28,West Virginia,-79.455,38.864,684,1,8.563,-4.353,8.443,294.407,1038.185,8.403,41.68,Northeast,Cold,Cold,2009/4/28,118,8.945,1077.161,-0.502,0.964,low,8.403,24.009,18.068,-2.996,41.68,376.594,122.638,0.44254
23041752,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2009,4,29,West Virginia,-79.406,38.99,1136,1,7.112,-6.034,6.84,383.719,1420.177,8.36,38.99,Northeast,Cold,Cold,2009/4/29,119,7.451,1447.503,-0.611,0.981,low,8.36,24.023,16.213,-4.72,38.99,514.881,189.222,0.42063
23041830,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2009,4,28,West Virginia,-79.529,38.853,989,1,7.766,-5.456,7.516,336.05,1142.587,8.559,40.555,Northeast,Cold,Cold,2009/4/28,118,8.054,1322.732,-0.538,0.864,low,8.559,24.445,17.24,-4.281,40.555,416.626,148.63,0.44254
22997157,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,6,7,Maryland,-76.867,39.205,124,1,10.172,2.248,12.469,316.902,1225.729,9.37,73.02,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/6/7,158,12.305,1115.05,0.164,1.099,medium,9.37,24.373,24.071,1.156,73.02,605.857,109.057,0.43543
22997214,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,26,Maryland,-76.873,39.184,108,1,10.23,2.378,12.593,326.8,1220.204,9.375,66.408,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/26,116,12.427,1117.938,0.166,1.091,medium,9.375,24.363,24.171,1.276,66.408,574.634,108.415,0.43543
22997235,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,5,9,Maryland,-76.867,39.205,124,1,10.172,2.248,12.469,316.902,1225.729,9.37,73.02,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/9,129,12.305,1115.05,0.164,1.099,medium,9.37,24.373,24.071,1.156,73.02,605.857,109.057,0.43543
22997251,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,19,Maryland,-76.878,39.038,57,1,10.363,2.405,12.703,330.652,1177.102,9.391,60.809,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/19,109,12.499,1093.941,0.204,1.076,medium,9.391,24.523,24.295,1.355,60.809,524.714,95.913,0.43543
22997257,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,5,31,Maryland,-76.855,39.24,111,1,10.299,2.273,12.558,305.47,1214.03,9.406,75.614,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/31,151,12.314,1113.164,0.244,1.091,medium,9.406,24.539,24.212,1.234,75.614,611.654,97.057,0.44638
22997333,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,5,8,Maryland,-76.855,39.24,111,1,10.299,2.273,12.558,305.47,1214.03,9.406,75.614,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/5/8,128,12.314,1113.164,0.244,1.091,medium,9.406,24.539,24.212,1.234,75.614,611.654,97.057,0.44638
22997399,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,11,Maryland,-76.867,39.205,124,1,10.172,2.248,12.469,316.902,1225.729,9.37,73.02,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/11,101,12.305,1115.05,0.164,1.099,medium,9.37,24.373,24.071,1.156,73.02,605.857,109.057,0.43543
22997432,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,19,Maryland,-76.855,39.24,111,1,10.299,2.273,12.558,305.47,1214.03,9.406,75.614,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/19,109,12.314,1113.164,0.244,1.091,medium,9.406,24.539,24.212,1.234,75.614,611.654,97.057,0.44638
22997481,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,26,Maryland,-76.887,39.228,144,1,10.172,2.248,12.469,316.902,1225.729,9.37,73.02,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/26,116,12.305,1115.05,0.164,1.099,medium,9.37,24.373,24.071,1.156,73.02,605.857,109.057,0.44638
22997564,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,19,Maryland,-76.887,39.228,144,1,10.172,2.248,12.469,316.902,1225.729,9.37,73.02,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/19,109,12.305,1115.05,0.164,1.099,medium,9.37,24.373,24.071,1.156,73.02,605.857,109.057,0.44638
22997573,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,26,Maryland,-76.855,39.24,111,1,10.299,2.273,12.558,305.47,1214.03,9.406,75.614,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/26,116,12.314,1113.164,0.244,1.091,medium,9.406,24.539,24.212,1.234,75.614,611.654,97.057,0.44638
22997609,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,15,Maryland,-76.879,39.21,135,1,10.172,2.248,12.469,316.902,1225.729,9.37,73.02,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/15,105,12.305,1115.05,0.164,1.099,medium,9.37,24.373,24.071,1.156,73.02,605.857,109.057,0.44638
22997716,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,19,Maryland,-76.881,39.035,57,1,10.363,2.405,12.703,330.652,1177.102,9.391,60.809,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/19,109,12.499,1093.941,0.204,1.076,medium,9.391,24.523,24.295,1.355,60.809,524.714,95.913,0.43543
22997725,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,19,Maryland,-76.836,39.032,45,1,10.298,2.277,12.592,332.291,1168.746,9.404,58.135,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/19,109,12.502,1102.956,0.09,1.06,medium,9.404,24.591,24.189,1.2,58.135,507.925,100.822,0.4182
22997734,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,19,Maryland,-76.927,39.03,40,1,10.543,2.527,12.87,325.026,1166.623,9.372,64.055,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/19,109,12.52,1087.012,0.35,1.073,medium,9.372,24.442,24.467,1.55,64.055,530.022,87.881,0.43543
22997754,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,19,Maryland,-76.835,39.013,47,1,10.25,2.387,12.636,334.545,1111.014,9.424,56.16,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/19,109,12.549,1098.193,0.087,1.012,medium,9.424,24.603,24.251,1.248,56.16,457.405,97.553,0.4182
22997766,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2005,4,19,Maryland,-76.832,39.032,46,1,10.298,2.277,12.592,332.291,1168.746,9.404,58.135,Mid Atlantic,Mixed-Humid,Mixed-warm,2005/4/19,109,12.502,1102.956,0.09,1.06,medium,9.404,24.591,24.189,1.2,58.135,507.925,100.822,0.4182
22998166,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,3,29,Delaware,-75.624,38.546,12,1,13.048,3.782,14.521,125.599,1430.713,7.756,101.754,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/3/29,88,13.522,1129.723,0.999,1.266,low,7.756,22.72,24.616,5.537,101.754,813.666,63.194,0.43413
22998178,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,3,31,Delaware,-75.662,38.575,10,1,13.105,3.672,14.537,118.416,1411.235,7.843,102.289,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/3/31,90,13.531,1125.263,1.006,1.254,low,7.843,22.912,24.72,5.427,102.289,810.123,64.7,0.43413
22998488,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,4,26,Maryland,-76.137,38.898,6,1,13.029,3.469,14.513,151.494,1389.217,8.048,82.936,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/4/26,116,13.58,1119.333,0.933,1.241,low,8.048,23.31,24.922,5.209,82.936,753.551,84.827,0.44308
22998541,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,4,27,Maryland,-76.135,38.906,2,1,13.029,3.469,14.513,151.494,1389.217,8.048,82.936,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/4/27,117,13.58,1119.333,0.933,1.241,low,8.048,23.31,24.922,5.209,82.936,753.551,84.827,0.44308
22998622,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,5,9,Delaware,-75.634,38.566,13,1,12.988,3.635,14.452,115.871,1470.724,7.806,108.951,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/5/9,129,13.455,1130.121,0.997,1.301,low,7.806,22.818,24.615,5.388,108.951,859.508,67.726,0.43413
22998650,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,5,9,Delaware,-75.644,38.568,7,1,12.988,3.635,14.452,115.871,1470.724,7.806,108.951,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/5/9,129,13.455,1130.121,0.997,1.301,low,7.806,22.818,24.615,5.388,108.951,859.508,67.726,0.43413
22998731,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,5,10,Delaware,-75.674,38.562,10,1,13.143,3.761,14.585,131.32,1446.058,7.812,100.915,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/5/10,130,13.574,1125.072,1.011,1.285,low,7.812,22.873,24.715,5.521,100.915,825.343,62.034,0.43413
22998746,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,5,10,Delaware,-75.687,38.579,13,1,13.105,3.672,14.537,118.416,1411.235,7.843,102.289,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/5/10,130,13.531,1125.263,1.006,1.254,low,7.843,22.912,24.72,5.427,102.289,810.123,64.7,0.43413
22999091,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,5,28,Maryland,-76.143,38.886,4,1,13.166,3.564,14.618,160.53,1403.281,8.007,79.8,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/5/28,148,13.678,1123.885,0.94,1.249,low,8.007,23.239,24.984,5.363,79.8,743.042,84.392,0.44308
22999522,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,5,28,West Virginia,-78.456,39.334,326,1,10.564,0.41,11.773,164.738,963.342,7.947,51.503,Mid Atlantic,Cold,Cold,2006/5/28,148,11.033,971.517,0.74,0.992,medium,7.947,22.514,22.336,2.717,51.503,389.827,86.095,0.41557
22999566,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,5,28,Maryland,-76.117,38.902,4,1,13.029,3.469,14.513,151.494,1389.217,8.048,82.936,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/5/28,148,13.58,1119.333,0.933,1.241,low,8.048,23.31,24.922,5.209,82.936,753.551,84.827,0.44308
22999608,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,5,28,Maryland,-76.147,38.914,3,1,13.115,3.619,14.606,143.028,1370.762,8.017,81.893,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/5/28,148,13.582,1114.49,1.024,1.23,low,8.017,23.076,25.004,5.356,81.893,742.166,84.818,0.44308
22999620,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,4,29,Maryland,-76.518,38.536,0,1,13.346,3.867,14.789,139.945,1146.423,7.872,86.574,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/4/29,119,13.733,1100.925,1.056,1.041,low,7.872,22.362,25.108,5.793,86.574,626.484,61.021,0.43442
22999643,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,4,21,New Jersey,-75.449,39.66,6,1,12.854,2.714,14.234,146.617,1210.301,8.188,60.67,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/4/21,111,12.774,1084.442,1.46,1.116,medium,8.188,23.901,24.819,4.667,60.67,530.51,98.789,0.4504
22999655,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,4,21,Delaware,-75.74,39.669,27,1,12.005,2.156,13.405,139.484,1204.539,8.214,68.084,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/4/21,111,12.328,1133.591,1.077,1.063,medium,8.214,24.037,24.06,3.847,68.084,572.486,91.146,0.40038
22999806,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,5,6,Maryland,-76.518,38.536,0,1,13.346,3.867,14.789,139.945,1146.423,7.872,86.574,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/5/6,126,13.733,1100.925,1.056,1.041,low,7.872,22.362,25.108,5.793,86.574,626.484,61.021,0.43442
23000707,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,7,1,Virginia,-75.338,37.914,2,1,12.977,5.145,15.21,129.445,1032.774,7.631,70.851,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/7/1,182,14.284,1042.861,0.926,0.99,low,7.631,22.415,25.115,6.267,70.851,511.774,51.342,0.45242
23001699,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2006,7,1,Virginia,-75.35,37.909,7,1,12.977,5.145,15.21,129.445,1032.774,7.631,70.851,Mid Atlantic,Mixed-Humid,Mixed-warm,2006/7/1,182,14.284,1042.861,0.926,0.99,low,7.631,22.415,25.115,6.267,70.851,511.774,51.342,0.45242
23174101,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,5,17,New York,-72.825,40.763,0,1,11.405,1.48,12.352,236.004,1069.26,7.95,58.929,Northeast,Mixed-Humid,Mixed-warm,2012/5/17,138,10.628,1166.982,1.724,0.916,medium,7.95,22.491,22.213,2.987,58.929,488.45,109.843,0.44528
23175429,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,15,Maryland,-75.733,38.114,4,1,15.342,5.419,15.656,228.78,1145.182,7.946,69.883,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/15,106,13.963,1109.74,1.693,1.032,low,7.946,22.957,25.434,6.343,69.883,570.692,115.616,0.43503
23175430,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,15,Maryland,-75.65,38.15,7,1,15.408,5.35,15.571,232.899,1189.183,7.915,70.744,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/15,106,13.709,1115.325,1.862,1.066,low,7.915,23.089,25.301,6.208,70.744,608.88,119.859,0.43503
23175513,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,15,Maryland,-75.687,38.146,7,1,15.408,5.35,15.571,232.899,1189.183,7.915,70.744,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/15,106,13.709,1115.325,1.862,1.066,low,7.915,23.089,25.301,6.208,70.744,608.88,119.859,0.43503
23175586,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,15,Maryland,-75.617,38.16,15,1,15.41,5.323,15.518,251.557,1166.369,7.885,67.332,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/15,106,13.675,1110.916,1.843,1.05,low,7.885,23.102,25.258,6.182,67.332,575.282,117.033,0.43503
23175680,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,15,Maryland,-75.761,38.067,3,1,15.36,5.262,15.616,239.342,1140.22,7.913,68.392,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/15,106,14.006,1101.647,1.61,1.035,low,7.913,22.749,25.399,6.374,68.392,554.512,117.831,0.43503
23175710,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,14,Maryland,-75.732,37.994,5,1,15.45,5.538,15.801,271.903,1181.054,7.809,61.449,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/14,105,14.182,1080.475,1.619,1.093,low,7.809,22.346,25.528,6.764,61.449,526.321,124.304,0.45242
23175726,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,15,Maryland,-75.552,38.163,12,1,15.46,5.22,15.487,322.865,1368.552,7.895,71.033,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/15,106,13.707,1124.73,1.78,1.217,low,7.895,23.118,25.236,6.134,71.033,692.825,127.367,0.43503
23175788,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,15,Maryland,-75.623,38.158,16,1,15.41,5.323,15.518,251.557,1166.369,7.885,67.332,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/15,106,13.675,1110.916,1.843,1.05,low,7.885,23.102,25.258,6.182,67.332,575.282,117.033,0.43503
23175869,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,15,Maryland,-75.603,38.245,15,1,15.285,5.015,15.388,227.272,1159.646,7.943,72.083,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/15,106,13.554,1120.662,1.834,1.035,low,7.943,23.044,25.22,6.003,72.083,610.254,107.653,0.43503
23176181,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,14,Maryland,-75.644,38.255,10,1,15.296,5.086,15.418,236.407,1147.852,7.925,71.559,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/14,105,13.564,1120.544,1.854,1.024,low,7.925,22.982,25.218,6.063,71.559,596.641,103.848,0.43503
23176203,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,14,Maryland,-75.745,38.013,4,1,15.45,5.538,15.801,271.903,1181.054,7.809,61.449,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/14,105,14.182,1080.475,1.619,1.093,low,7.809,22.346,25.528,6.764,61.449,526.321,124.304,0.45242
23176227,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,14,Maryland,-75.739,37.991,1,1,15.45,5.538,15.801,271.903,1181.054,7.809,61.449,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/14,105,14.182,1080.475,1.619,1.093,low,7.809,22.346,25.528,6.764,61.449,526.321,124.304,0.45242
23176387,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,14,Maryland,-75.618,38.159,15,1,15.41,5.323,15.518,251.557,1166.369,7.885,67.332,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/14,105,13.675,1110.916,1.843,1.05,low,7.885,23.102,25.258,6.182,67.332,575.282,117.033,0.43503
23177366,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,3,29,Maryland,-76.607,39.394,133,1,13.779,2.706,13.816,203.946,1213.175,8.346,71.571,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/3/29,89,12.826,1163.012,0.99,1.043,medium,8.346,23.118,24.477,4.152,71.571,612.561,84.561,0.44638
23177690,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,4,5,Maryland,-76.607,39.394,133,1,13.779,2.706,13.816,203.946,1213.175,8.346,71.571,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/4/5,96,12.826,1163.012,0.99,1.043,medium,8.346,23.118,24.477,4.152,71.571,612.561,84.561,0.44638
23177928,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,3,22,Maryland,-76.607,39.394,133,1,13.779,2.706,13.816,203.946,1213.175,8.346,71.571,Mid Atlantic,Mixed-Humid,Mixed-warm,2012/3/22,82,12.826,1163.012,0.99,1.043,medium,8.346,23.118,24.477,4.152,71.571,612.561,84.561,0.44638
23179547,Preserved Specimen,Hymenoptera,Megachilidae,Osmia,Osmia_pumila,Generalist,2012,5,27,Massachusetts,-69.984,41.904,13,1,10.443,1.808,12.033,185.382,955.657,7.34,54.289,Northeast,Cold,Cold,2012/5/27,148,10.223,1067.356,1.81,0.895,medium,7.34,20.452,21.241,3.494,54.289,401.002,108.867,0.43888
